Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh)
7994,517,954,39,117.8125,2.0E+07,0.290,229.61
7995,517,955,39,118.125,0.0E+00,0.295,0.00
7996,517,956,39,118.4375,8.0E+06,0.314,99.19
7997,517,964,39,120.9375,0.0E+00,0.397,0.00
7998,517,965,39,121.25,1.6E+08,0.396,2551.18
7999,517,966,39,121.5625,4.2E+07,0.386,640.68
8000,517,967,39,121.875,1.4E+08,0.363,2021.55
8001,517,968,39,122.1875,4.0E+06,0.351,55.50
8002,517,970,39,122.8125,5.0E+06,0.363,71.73
8003,517,971,39,123.125,1.0E+06,0.358,14.16
8004,518,812,39.25,73.4375,6.0E+07,0.036,86.26
8005,518,813,39.25,73.75,3.8E+08,0.067,1005.49
8006,518,814,39.25,74.0625,4.5E+08,0.037,668.26
8007,518,815,39.25,74.375,3.8E+08,0.018,264.65
8008,518,816,39.25,74.6875,2.3E+08,0.015,136.52
8009,518,817,39.25,75,5.4E+08,0.013,274.40
8010,518,818,39.25,75.3125,7.3E+08,0.051,1466.52
8011,518,819,39.25,75.625,7.2E+08,0.098,2796.52
8012,518,820,39.25,75.9375,7.3E+08,0.127,3644.75
8013,518,821,39.25,76.25,7.1E+08,0.139,3888.52
8014,518,822,39.25,76.5625,7.2E+08,0.140,4003.63
8015,518,823,39.25,76.875,7.3E+08,0.142,4081.48
8016,518,824,39.25,77.1875,7.3E+08,0.155,4451.89
8017,518,825,39.25,77.5,7.3E+08,0.163,4687.66
8018,518,826,39.25,77.8125,7.3E+08,0.169,4856.03
8019,518,827,39.25,78.125,7.3E+08,0.173,4996.91
8020,518,828,39.25,78.4375,7.3E+08,0.175,5034.35
8021,518,829,39.25,78.75,7.3E+08,0.174,5012.24
8022,518,830,39.25,79.0625,7.3E+08,0.171,4931.90
8023,518,831,39.25,79.375,7.3E+08,0.178,5131.75
8024,518,832,39.25,79.6875,7.3E+08,0.186,5351.40
8025,518,833,39.25,80,7.3E+08,0.190,5455.44
8026,518,834,39.25,80.3125,7.3E+08,0.195,5623.82
8027,518,835,39.25,80.625,7.3E+08,0.204,5877.48
8028,518,836,39.25,80.9375,7.3E+08,0.215,6205.53
8029,518,837,39.25,81.25,7.3E+08,0.227,6554.03
8030,518,838,39.25,81.5625,7.3E+08,0.233,6691.08
8031,518,839,39.25,81.875,7.3E+08,0.237,6820.45
8032,518,840,39.25,82.1875,7.3E+08,0.243,6986.51
8033,518,841,39.25,82.5,7.3E+08,0.250,7198.46
8034,518,842,39.25,82.8125,7.3E+08,0.257,7386.49
8035,518,843,39.25,83.125,7.3E+08,0.261,7499.38
8036,518,844,39.25,83.4375,7.3E+08,0.261,7526.81
8037,518,845,39.25,83.75,7.3E+08,0.257,7397.59
8038,518,846,39.25,84.0625,7.3E+08,0.251,7234.39
8039,518,847,39.25,84.375,7.3E+08,0.249,7166.95
8040,518,848,39.25,84.6875,7.3E+08,0.251,7235.73
8041,518,849,39.25,85,7.3E+08,0.254,7317.18
8042,518,850,39.25,85.3125,7.3E+08,0.254,7327.59
8043,518,851,39.25,85.625,7.3E+08,0.258,7421.00
8044,518,852,39.25,85.9375,7.3E+08,0.265,7633.21
8045,518,853,39.25,86.25,7.3E+08,0.275,7911.77
8046,518,854,39.25,86.5625,7.3E+08,0.281,8082.10
8047,518,855,39.25,86.875,7.3E+08,0.285,8205.83
8048,518,856,39.25,87.1875,7.3E+08,0.290,8350.60
8049,518,857,39.25,87.5,7.3E+08,0.305,8763.30
8050,518,858,39.25,87.8125,7.3E+08,0.327,9422.90
8051,518,859,39.25,88.125,7.3E+08,0.344,9896.00
8052,518,860,39.25,88.4375,7.3E+08,0.350,10069.08
8053,518,861,39.25,88.75,7.3E+08,0.251,7192.24
8054,518,862,39.25,89.0625,7.3E+08,0.163,4682.13
8055,518,863,39.25,89.375,7.3E+08,0.124,3576.26
8056,518,864,39.25,89.6875,7.3E+08,0.103,2975.77
8057,518,865,39.25,90,7.3E+08,0.123,3538.80
8058,518,866,39.25,90.3125,7.0E+08,0.183,5039.99
8059,518,867,39.25,90.625,7.0E+08,0.210,5785.18
8060,518,868,39.25,90.9375,7.2E+08,0.181,5126.61
8061,518,869,39.25,91.25,7.1E+08,0.154,4337.95
8062,518,870,39.25,91.5625,7.3E+08,0.163,4683.04
8063,518,871,39.25,91.875,7.1E+08,0.165,4599.08
8064,518,872,39.25,92.1875,7.2E+08,0.178,5044.56
8065,518,873,39.25,92.5,7.3E+08,0.210,6058.68
8066,518,874,39.25,92.8125,7.1E+08,0.168,4696.04
8067,518,875,39.25,93.125,5.9E+08,0.099,2316.83
8068,518,876,39.25,93.4375,6.3E+08,0.064,1584.47
8069,518,877,39.25,93.75,5.2E+08,0.064,1308.29
8070,518,878,39.25,94.0625,6.3E+08,0.098,2449.33
8071,518,879,39.25,94.375,6.9E+08,0.139,3772.48
8072,518,880,39.25,94.6875,6.9E+08,0.104,2835.32
8073,518,881,39.25,95,5.5E+08,0.047,1009.41
8074,518,882,39.25,95.3125,5.1E+08,0.036,731.98
8075,518,883,39.25,95.625,6.1E+08,0.048,1166.87
8076,518,884,39.25,95.9375,7.2E+08,0.085,2445.51
8077,518,885,39.25,96.25,7.3E+08,0.113,3251.66
8078,518,886,39.25,96.5625,7.1E+08,0.124,3468.71
8079,518,887,39.25,96.875,4.2E+08,0.070,1163.83
8080,518,888,39.25,97.1875,4.9E+08,0.031,598.79
8081,518,889,39.25,97.5,7.0E+08,0.076,2088.53
8082,518,890,39.25,97.8125,4.1E+08,0.027,446.38
8083,518,891,39.25,98.125,2.9E+08,0.012,140.76
8084,518,892,39.25,98.4375,2.2E+08,0.011,93.44
8085,518,893,39.25,98.75,2.7E+08,0.017,177.62
8086,518,894,39.25,99.0625,5.0E+08,0.027,524.93
8087,518,895,39.25,99.375,7.3E+08,0.064,1843.45
8088,518,896,39.25,99.6875,7.0E+08,0.097,2692.96
8089,518,897,39.25,100,7.2E+08,0.129,3662.95
8090,518,898,39.25,100.3125,7.3E+08,0.166,4795.83
8091,518,899,39.25,100.625,7.3E+08,0.175,5022.50
8092,518,900,39.25,100.9375,7.3E+08,0.220,6309.41
8093,518,901,39.25,101.25,7.3E+08,0.304,8735.96
8094,518,902,39.25,101.5625,7.3E+08,0.353,10160.59
8095,518,903,39.25,101.875,7.3E+08,0.382,11018.64
8096,518,904,39.25,102.1875,7.3E+08,0.388,11172.21
8097,518,905,39.25,102.5,7.3E+08,0.370,10637.64
8098,518,906,39.25,102.8125,7.3E+08,0.344,9902.60
8099,518,907,39.25,103.125,7.3E+08,0.327,9405.49
8100,518,908,39.25,103.4375,7.3E+08,0.322,9266.75
8101,518,909,39.25,103.75,7.3E+08,0.317,9121.09
8102,518,910,39.25,104.0625,7.3E+08,0.321,9235.37
8103,518,911,39.25,104.375,7.3E+08,0.329,9459.03
8104,518,912,39.25,104.6875,7.3E+08,0.311,8962.17
8105,518,913,39.25,105,7.3E+08,0.281,8099.36
8106,518,914,39.25,105.3125,7.3E+08,0.262,7552.41
8107,518,915,39.25,105.625,7.3E+08,0.240,6887.01
8108,518,916,39.25,105.9375,7.3E+08,0.260,7489.02
8109,518,917,39.25,106.25,7.2E+08,0.273,7769.26
8110,518,918,39.25,106.5625,7.1E+08,0.197,5549.37
8111,518,919,39.25,106.875,7.1E+08,0.235,6580.43
8112,518,920,39.25,107.1875,7.3E+08,0.274,7864.39
8113,518,921,39.25,107.5,7.3E+08,0.284,8192.56
8114,518,922,39.25,107.8125,7.3E+08,0.311,8960.76
8115,518,923,39.25,108.125,7.1E+08,0.327,9192.23
8116,518,924,39.25,108.4375,7.3E+08,0.343,9881.10
8117,518,925,39.25,108.75,7.3E+08,0.339,9773.24
8118,518,926,39.25,109.0625,7.0E+08,0.317,8719.23
8119,518,927,39.25,109.375,7.0E+08,0.322,8917.59
8120,518,928,39.25,109.6875,7.3E+08,0.338,9736.44
8121,518,929,39.25,110,7.3E+08,0.315,9028.79
8122,518,930,39.25,110.3125,6.9E+08,0.284,7694.31
8123,518,931,39.25,110.625,6.9E+08,0.289,7830.99
8124,518,932,39.25,110.9375,7.1E+08,0.262,7346.15
8125,518,933,39.25,111.25,7.1E+08,0.237,6672.10
8126,518,934,39.25,111.5625,7.3E+08,0.246,7085.61
8127,518,935,39.25,111.875,7.3E+08,0.249,7169.34
8128,518,936,39.25,112.1875,7.1E+08,0.287,8104.79
8129,518,937,39.25,112.5,6.7E+08,0.220,5842.79
8130,518,938,39.25,112.8125,6.9E+08,0.122,3291.01
8131,518,939,39.25,113.125,7.1E+08,0.097,2735.42
8132,518,940,39.25,113.4375,7.0E+08,0.139,3850.30
8133,518,941,39.25,113.75,6.9E+08,0.194,5282.08
8134,518,942,39.25,114.0625,7.1E+08,0.211,5916.68
8135,518,943,39.25,114.375,6.6E+08,0.182,4733.64
8136,518,944,39.25,114.6875,6.1E+08,0.140,3386.34
8137,518,945,39.25,115,6.6E+08,0.119,3092.61
8138,518,946,39.25,115.3125,7.1E+08,0.133,3732.78
8139,518,947,39.25,115.625,7.2E+08,0.188,5322.28
8140,518,948,39.25,115.9375,7.0E+08,0.260,7225.57
8141,518,949,39.25,116.25,7.0E+08,0.285,7919.00
8142,518,950,39.25,116.5625,7.3E+08,0.303,8685.59
8143,518,951,39.25,116.875,6.9E+08,0.312,8500.88
8144,518,952,39.25,117.1875,3.3E+08,0.321,4161.72
8145,518,953,39.25,117.5,6.4E+08,0.319,8029.40
8146,518,954,39.25,117.8125,3.1E+08,0.310,3838.95
8147,518,955,39.25,118.125,3.2E+08,0.302,3775.06
8148,518,956,39.25,118.4375,5.5E+08,0.332,7248.98
8149,518,957,39.25,118.75,4.9E+08,0.342,6609.31
8150,518,958,39.25,119.0625,2.6E+08,0.333,3371.50
8151,518,965,39.25,121.25,1.0E+06,0.400,15.83
8152,518,966,39.25,121.5625,1.2E+08,0.384,1775.71
8153,518,967,39.25,121.875,6.8E+08,0.371,9974.02
8154,518,968,39.25,122.1875,2.8E+08,0.331,3716.23
8155,518,969,39.25,122.5,2.7E+07,0.335,357.80
8156,518,970,39.25,122.8125,3.0E+06,0.350,41.50
8157,518,971,39.25,123.125,0.0E+00,0.342,0.00
8158,519,812,39.5,73.4375,9.0E+06,0.037,13.19
8159,519,813,39.5,73.75,2.1E+08,0.028,234.48
8160,519,814,39.5,74.0625,3.8E+08,0.012,185.19
8161,519,815,39.5,74.375,3.7E+08,0.017,255.95
8162,519,816,39.5,74.6875,4.6E+08,0.020,360.89
8163,519,817,39.5,75,6.7E+08,0.064,1693.80
8164,519,818,39.5,75.3125,7.0E+08,0.117,3242.78
8165,519,819,39.5,75.625,7.5E+08,0.131,3855.08
8166,519,820,39.5,75.9375,6.7E+08,0.138,3628.25
8167,519,821,39.5,76.25,7.4E+08,0.128,3756.48
8168,519,822,39.5,76.5625,7.5E+08,0.122,3632.23
8169,519,823,39.5,76.875,7.5E+08,0.135,4021.24
8170,519,824,39.5,77.1875,7.5E+08,0.147,4371.17
8171,519,825,39.5,77.5,7.5E+08,0.157,4675.01
8172,519,826,39.5,77.8125,7.5E+08,0.172,5111.13
8173,519,827,39.5,78.125,7.5E+08,0.181,5371.23
8174,519,828,39.5,78.4375,7.5E+08,0.182,5401.47
8175,519,829,39.5,78.75,7.5E+08,0.176,5243.01
8176,519,830,39.5,79.0625,7.5E+08,0.164,4875.97
8177,519,831,39.5,79.375,7.5E+08,0.173,5140.27
8178,519,832,39.5,79.6875,7.5E+08,0.180,5350.58
8179,519,833,39.5,80,7.5E+08,0.183,5442.66
8180,519,834,39.5,80.3125,7.5E+08,0.188,5587.37
8181,519,835,39.5,80.625,7.5E+08,0.194,5779.22
8182,519,836,39.5,80.9375,7.5E+08,0.203,6030.96
8183,519,837,39.5,81.25,7.5E+08,0.214,6374.14
8184,519,838,39.5,81.5625,7.5E+08,0.220,6525.93
8185,519,839,39.5,81.875,7.5E+08,0.223,6634.43
8186,519,840,39.5,82.1875,7.5E+08,0.228,6785.12
8187,519,841,39.5,82.5,7.5E+08,0.233,6953.35
8188,519,842,39.5,82.8125,7.5E+08,0.238,7083.44
8189,519,843,39.5,83.125,7.5E+08,0.241,7164.37
8190,519,844,39.5,83.4375,7.5E+08,0.242,7215.04
8191,519,845,39.5,83.75,7.5E+08,0.240,7141.15
8192,519,846,39.5,84.0625,7.5E+08,0.235,6984.68
8193,519,847,39.5,84.375,7.5E+08,0.233,6949.17
8194,519,848,39.5,84.6875,7.5E+08,0.235,7016.17
8195,519,849,39.5,85,7.5E+08,0.237,7039.75
8196,519,850,39.5,85.3125,7.5E+08,0.238,7077.03
8197,519,851,39.5,85.625,7.5E+08,0.241,7163.57
8198,519,852,39.5,85.9375,7.5E+08,0.248,7384.74
8199,519,853,39.5,86.25,7.5E+08,0.256,7644.33
8200,519,854,39.5,86.5625,7.5E+08,0.264,7853.40
8201,519,855,39.5,86.875,7.5E+08,0.271,8078.08
8202,519,856,39.5,87.1875,7.5E+08,0.283,8413.65
8203,519,857,39.5,87.5,7.5E+08,0.300,8899.36
8204,519,858,39.5,87.8125,7.5E+08,0.318,9462.28
8205,519,859,39.5,88.125,7.6E+08,0.338,10095.71
8206,519,860,39.5,88.4375,7.6E+08,0.348,10407.59
8207,519,861,39.5,88.75,7.6E+08,0.328,9803.75
8208,519,862,39.5,89.0625,7.6E+08,0.294,8776.77
8209,519,863,39.5,89.375,7.4E+08,0.264,7762.07
8210,519,864,39.5,89.6875,7.4E+08,0.230,6734.16
8211,519,865,39.5,90,7.6E+08,0.193,5770.90
8212,519,866,39.5,90.3125,7.6E+08,0.168,5021.47
8213,519,867,39.5,90.625,7.6E+08,0.178,5332.52
8214,519,868,39.5,90.9375,7.6E+08,0.164,4903.49
8215,519,869,39.5,91.25,7.6E+08,0.167,5003.83
8216,519,870,39.5,91.5625,7.5E+08,0.184,5473.43
8217,519,871,39.5,91.875,7.5E+08,0.179,5290.50
8218,519,872,39.5,92.1875,7.5E+08,0.173,5145.66
8219,519,873,39.5,92.5,7.4E+08,0.197,5733.86
8220,519,874,39.5,92.8125,7.5E+08,0.264,7857.90
8221,519,875,39.5,93.125,7.5E+08,0.214,6360.25
8222,519,876,39.5,93.4375,7.1E+08,0.172,4832.84
8223,519,877,39.5,93.75,7.2E+08,0.131,3715.60
8224,519,878,39.5,94.0625,7.5E+08,0.138,4094.19
8225,519,879,39.5,94.375,7.0E+08,0.162,4492.17
8226,519,880,39.5,94.6875,6.7E+08,0.127,3347.70
8227,519,881,39.5,95,6.9E+08,0.068,1840.84
8228,519,882,39.5,95.3125,6.9E+08,0.062,1682.67
8229,519,883,39.5,95.625,7.3E+08,0.092,2641.64
8230,519,884,39.5,95.9375,7.3E+08,0.158,4582.33
8231,519,885,39.5,96.25,6.6E+08,0.103,2660.70
8232,519,886,39.5,96.5625,5.3E+08,0.195,4107.83
8233,519,887,39.5,96.875,5.3E+08,0.056,1185.61
8234,519,888,39.5,97.1875,6.4E+08,0.041,1026.44
8235,519,889,39.5,97.5,5.6E+08,0.071,1571.99
8236,519,890,39.5,97.8125,4.1E+08,0.025,404.64
8237,519,891,39.5,98.125,4.1E+08,0.024,385.67
8238,519,892,39.5,98.4375,6.2E+08,0.035,870.28
8239,519,893,39.5,98.75,7.2E+08,0.078,2226.44
8240,519,894,39.5,99.0625,7.5E+08,0.124,3681.87
8241,519,895,39.5,99.375,7.5E+08,0.151,4484.85
8242,519,896,39.5,99.6875,7.5E+08,0.192,5719.05
8243,519,897,39.5,100,7.5E+08,0.231,6875.34
8244,519,898,39.5,100.3125,7.5E+08,0.260,7755.65
8245,519,899,39.5,100.625,7.5E+08,0.305,9092.06
8246,519,900,39.5,100.9375,7.5E+08,0.340,10119.57
8247,519,901,39.5,101.25,7.5E+08,0.362,10797.46
8248,519,902,39.5,101.5625,7.5E+08,0.390,11584.56
8249,519,903,39.5,101.875,7.5E+08,0.405,12053.86
8250,519,904,39.5,102.1875,7.5E+08,0.412,12245.14
8251,519,905,39.5,102.5,7.5E+08,0.392,11681.00
8252,519,906,39.5,102.8125,7.5E+08,0.358,10627.99
8253,519,907,39.5,103.125,7.5E+08,0.290,8551.55
8254,519,908,39.5,103.4375,7.5E+08,0.280,8344.68
8255,519,909,39.5,103.75,7.5E+08,0.292,8694.54
8256,519,910,39.5,104.0625,7.5E+08,0.302,8982.48
8257,519,911,39.5,104.375,7.5E+08,0.317,9426.29
8258,519,912,39.5,104.6875,7.5E+08,0.299,8911.15
8259,519,913,39.5,105,7.5E+08,0.290,8595.67
8260,519,914,39.5,105.3125,7.5E+08,0.292,8680.42
8261,519,915,39.5,105.625,7.5E+08,0.257,7633.38
8262,519,916,39.5,105.9375,7.5E+08,0.282,8381.43
8263,519,917,39.5,106.25,7.5E+08,0.334,9938.32
8264,519,918,39.5,106.5625,7.3E+08,0.305,8742.40
8265,519,919,39.5,106.875,7.2E+08,0.237,6719.29
8266,519,920,39.5,107.1875,7.5E+08,0.287,8498.69
8267,519,921,39.5,107.5,7.5E+08,0.326,9692.43
8268,519,922,39.5,107.8125,7.6E+08,0.342,10211.56
8269,519,923,39.5,108.125,7.4E+08,0.350,10243.62
8270,519,924,39.5,108.4375,7.5E+08,0.355,10497.17
8271,519,925,39.5,108.75,7.4E+08,0.355,10454.05
8272,519,926,39.5,109.0625,7.5E+08,0.353,10509.94
8273,519,927,39.5,109.375,7.4E+08,0.342,9949.98
8274,519,928,39.5,109.6875,7.4E+08,0.350,10293.01
8275,519,929,39.5,110,7.4E+08,0.328,9599.23
8276,519,930,39.5,110.3125,7.5E+08,0.322,9520.32
8277,519,931,39.5,110.625,7.5E+08,0.318,9457.88
8278,519,932,39.5,110.9375,7.5E+08,0.253,7524.13
8279,519,933,39.5,111.25,7.2E+08,0.224,6388.00
8280,519,934,39.5,111.5625,7.4E+08,0.228,6610.76
8281,519,935,39.5,111.875,7.5E+08,0.267,7918.42
8282,519,936,39.5,112.1875,6.7E+08,0.316,8391.74
8283,519,937,39.5,112.5,5.8E+08,0.271,6236.89
8284,519,938,39.5,112.8125,7.3E+08,0.215,6170.14
8285,519,939,39.5,113.125,7.5E+08,0.134,3953.34
8286,519,940,39.5,113.4375,7.3E+08,0.158,4542.18
8287,519,941,39.5,113.75,7.1E+08,0.217,6088.84
8288,519,942,39.5,114.0625,7.4E+08,0.250,7312.11
8289,519,943,39.5,114.375,7.0E+08,0.195,5366.31
8290,519,944,39.5,114.6875,6.2E+08,0.226,5531.24
8291,519,945,39.5,115,5.9E+08,0.172,4039.08
8292,519,946,39.5,115.3125,4.9E+08,0.129,2471.47
8293,519,947,39.5,115.625,6.5E+08,0.150,3851.48
8294,519,948,39.5,115.9375,7.0E+08,0.208,5723.51
8295,519,949,39.5,116.25,7.5E+08,0.277,8176.96
8296,519,950,39.5,116.5625,6.8E+08,0.302,8094.48
8297,519,951,39.5,116.875,6.9E+08,0.302,8289.11
8298,519,952,39.5,117.1875,6.6E+08,0.303,7861.42
8299,519,953,39.5,117.5,7.5E+08,0.300,8865.11
8300,519,954,39.5,117.8125,7.5E+08,0.298,8844.10
8301,519,955,39.5,118.125,6.4E+08,0.297,7490.08
8302,519,956,39.5,118.4375,7.5E+08,0.305,9056.23
8303,519,957,39.5,118.75,7.3E+08,0.318,9224.85
8304,519,958,39.5,119.0625,7.5E+08,0.325,9612.97
8305,519,959,39.5,119.375,8.0E+07,0.331,1047.23
8306,519,965,39.5,121.25,1.6E+08,0.420,2690.69
8307,519,966,39.5,121.5625,5.5E+08,0.397,8623.18
8308,519,967,39.5,121.875,6.5E+08,0.332,8519.06
8309,519,968,39.5,122.1875,7.3E+08,0.289,8371.94
8310,519,969,39.5,122.5,4.2E+08,0.288,4799.41
8311,519,970,39.5,122.8125,8.0E+07,0.278,879.60
8312,519,971,39.5,123.125,3.0E+06,0.295,35.03
8313,520,813,39.75,73.75,6.6E+07,0.039,100.73
8314,520,814,39.75,74.0625,5.8E+08,0.040,904.70
8315,520,815,39.75,74.375,5.1E+08,0.034,696.69
8316,520,816,39.75,74.6875,6.6E+08,0.060,1553.71
8317,520,817,39.75,75,6.5E+08,0.080,2049.96
8318,520,818,39.75,75.3125,6.8E+08,0.095,2555.81
8319,520,819,39.75,75.625,7.3E+08,0.135,3872.37
8320,520,820,39.75,75.9375,7.5E+08,0.156,4628.64
8321,520,821,39.75,76.25,7.3E+08,0.131,3808.65
8322,520,822,39.75,76.5625,7.5E+08,0.108,3188.37
8323,520,823,39.75,76.875,7.5E+08,0.121,3583.49
8324,520,824,39.75,77.1875,7.2E+08,0.128,3621.75
8325,520,825,39.75,77.5,7.1E+08,0.120,3361.51
8326,520,826,39.75,77.8125,7.4E+08,0.119,3474.99
8327,520,827,39.75,78.125,7.5E+08,0.137,4066.43
8328,520,828,39.75,78.4375,7.2E+08,0.140,4000.69
8329,520,829,39.75,78.75,6.3E+08,0.141,3495.25
8330,520,830,39.75,79.0625,7.4E+08,0.163,4776.46
8331,520,831,39.75,79.375,7.5E+08,0.168,4980.45
8332,520,832,39.75,79.6875,7.5E+08,0.171,5058.11
8333,520,833,39.75,80,7.5E+08,0.173,5137.72
8334,520,834,39.75,80.3125,7.5E+08,0.177,5242.53
8335,520,835,39.75,80.625,7.5E+08,0.184,5467.12
8336,520,836,39.75,80.9375,7.5E+08,0.195,5777.85
8337,520,837,39.75,81.25,7.5E+08,0.204,6032.08
8338,520,838,39.75,81.5625,7.5E+08,0.207,6161.33
8339,520,839,39.75,81.875,7.5E+08,0.208,6184.94
8340,520,840,39.75,82.1875,7.5E+08,0.211,6249.39
8341,520,841,39.75,82.5,7.5E+08,0.213,6287.77
8342,520,842,39.75,82.8125,7.5E+08,0.215,6378.41
8343,520,843,39.75,83.125,7.5E+08,0.217,6427.34
8344,520,844,39.75,83.4375,7.5E+08,0.218,6450.98
8345,520,845,39.75,83.75,7.5E+08,0.218,6462.30
8346,520,846,39.75,84.0625,7.5E+08,0.215,6379.76
8347,520,847,39.75,84.375,7.5E+08,0.214,6326.34
8348,520,848,39.75,84.6875,7.5E+08,0.216,6387.29
8349,520,849,39.75,85,7.5E+08,0.219,6504.50
8350,520,850,39.75,85.3125,7.5E+08,0.222,6575.36
8351,520,851,39.75,85.625,7.5E+08,0.225,6679.64
8352,520,852,39.75,85.9375,7.5E+08,0.232,6857.62
8353,520,853,39.75,86.25,7.5E+08,0.241,7144.77
8354,520,854,39.75,86.5625,7.5E+08,0.248,7365.98
8355,520,855,39.75,86.875,7.5E+08,0.257,7588.70
8356,520,856,39.75,87.1875,7.5E+08,0.270,7987.64
8357,520,857,39.75,87.5,7.6E+08,0.288,8615.32
8358,520,858,39.75,87.8125,7.5E+08,0.304,9050.28
8359,520,859,39.75,88.125,7.4E+08,0.319,9387.59
8360,520,860,39.75,88.4375,7.4E+08,0.332,9777.48
8361,520,861,39.75,88.75,7.6E+08,0.331,9903.97
8362,520,862,39.75,89.0625,7.6E+08,0.329,9833.56
8363,520,863,39.75,89.375,7.6E+08,0.328,9787.64
8364,520,864,39.75,89.6875,7.3E+08,0.321,9231.47
8365,520,865,39.75,90,7.6E+08,0.300,8960.01
8366,520,866,39.75,90.3125,7.6E+08,0.251,7497.29
8367,520,867,39.75,90.625,7.6E+08,0.210,6279.82
8368,520,868,39.75,90.9375,7.4E+08,0.193,5663.00
8369,520,869,39.75,91.25,7.5E+08,0.195,5741.77
8370,520,870,39.75,91.5625,7.5E+08,0.199,5902.86
8371,520,871,39.75,91.875,7.6E+08,0.196,5863.59
8372,520,872,39.75,92.1875,7.5E+08,0.205,6062.82
8373,520,873,39.75,92.5,7.5E+08,0.217,6423.33
8374,520,874,39.75,92.8125,7.5E+08,0.219,6496.19
8375,520,875,39.75,93.125,7.5E+08,0.198,5865.16
8376,520,876,39.75,93.4375,7.5E+08,0.173,5112.59
8377,520,877,39.75,93.75,7.5E+08,0.146,4343.15
8378,520,878,39.75,94.0625,7.5E+08,0.135,4014.34
8379,520,879,39.75,94.375,7.5E+08,0.158,4676.85
8380,520,880,39.75,94.6875,7.5E+08,0.169,5001.05
8381,520,881,39.75,95,7.5E+08,0.159,4716.85
8382,520,882,39.75,95.3125,7.4E+08,0.220,6422.64
8383,520,883,39.75,95.625,6.9E+08,0.229,6196.41
8384,520,884,39.75,95.9375,7.5E+08,0.213,6296.60
8385,520,885,39.75,96.25,7.4E+08,0.189,5541.94
8386,520,886,39.75,96.5625,7.5E+08,0.235,6937.76
8387,520,887,39.75,96.875,6.7E+08,0.097,2572.08
8388,520,888,39.75,97.1875,6.5E+08,0.114,2946.87
8389,520,889,39.75,97.5,6.4E+08,0.119,2985.61
8390,520,890,39.75,97.8125,7.3E+08,0.106,3040.62
8391,520,891,39.75,98.125,7.0E+08,0.115,3198.94
8392,520,892,39.75,98.4375,6.9E+08,0.153,4190.47
8393,520,893,39.75,98.75,7.3E+08,0.196,5695.23
8394,520,894,39.75,99.0625,7.5E+08,0.214,6356.01
8395,520,895,39.75,99.375,7.5E+08,0.239,7070.58
8396,520,896,39.75,99.6875,7.5E+08,0.269,7970.64
8397,520,897,39.75,100,7.5E+08,0.284,8435.98
8398,520,898,39.75,100.3125,7.5E+08,0.306,9067.91
8399,520,899,39.75,100.625,7.5E+08,0.341,10095.77
8400,520,900,39.75,100.9375,7.5E+08,0.369,10961.28
8401,520,901,39.75,101.25,7.5E+08,0.383,11371.37
8402,520,902,39.75,101.5625,7.5E+08,0.385,11401.60
8403,520,903,39.75,101.875,7.5E+08,0.381,11288.42
8404,520,904,39.75,102.1875,7.5E+08,0.378,11186.12
8405,520,905,39.75,102.5,7.5E+08,0.384,11410.62
8406,520,906,39.75,102.8125,7.5E+08,0.382,11296.98
8407,520,907,39.75,103.125,7.4E+08,0.328,9604.30
8408,520,908,39.75,103.4375,7.5E+08,0.313,9277.78
8409,520,909,39.75,103.75,7.5E+08,0.297,8805.64
8410,520,910,39.75,104.0625,7.5E+08,0.279,8271.79
8411,520,911,39.75,104.375,7.5E+08,0.311,9208.59
8412,520,912,39.75,104.6875,7.5E+08,0.323,9613.27
8413,520,913,39.75,105,7.5E+08,0.336,9955.48
8414,520,914,39.75,105.3125,7.5E+08,0.332,9843.09
8415,520,915,39.75,105.625,7.5E+08,0.278,8246.50
8416,520,916,39.75,105.9375,7.5E+08,0.264,7842.59
8417,520,917,39.75,106.25,7.5E+08,0.298,8823.57
8418,520,918,39.75,106.5625,7.4E+08,0.302,8857.92
8419,520,919,39.75,106.875,6.5E+08,0.261,6684.36
8420,520,920,39.75,107.1875,7.5E+08,0.345,10245.99
8421,520,921,39.75,107.5,7.5E+08,0.371,10969.31
8422,520,922,39.75,107.8125,7.5E+08,0.377,11167.26
8423,520,923,39.75,108.125,7.5E+08,0.365,10835.28
8424,520,924,39.75,108.4375,7.5E+08,0.367,10874.98
8425,520,925,39.75,108.75,7.5E+08,0.371,10992.10
8426,520,926,39.75,109.0625,7.5E+08,0.388,11497.65
8427,520,927,39.75,109.375,7.4E+08,0.370,10801.38
8428,520,928,39.75,109.6875,7.5E+08,0.369,10927.12
8429,520,929,39.75,110,7.0E+08,0.370,10170.15
8430,520,930,39.75,110.3125,7.5E+08,0.366,10862.10
8431,520,931,39.75,110.625,7.5E+08,0.336,9976.04
8432,520,932,39.75,110.9375,7.4E+08,0.281,8175.31
8433,520,933,39.75,111.25,7.1E+08,0.267,7428.23
8434,520,934,39.75,111.5625,7.5E+08,0.254,7487.99
8435,520,935,39.75,111.875,7.5E+08,0.305,9041.47
8436,520,936,39.75,112.1875,7.5E+08,0.374,11068.42
8437,520,937,39.75,112.5,6.9E+08,0.334,9060.40
8438,520,938,39.75,112.8125,6.8E+08,0.324,8764.01
8439,520,939,39.75,113.125,6.8E+08,0.200,5375.78
