Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh)
475,454,962,23.25,120.3125,3.9E+08,0.178,2717.66
476,454,963,23.25,120.625,2.1E+08,0.018,149.85
477,454,964,23.25,120.9375,1.2E+07,0.007,3.24
478,454,965,23.25,121.25,1.1E+08,0.017,69.60
479,454,966,23.25,121.5625,8.0E+06,0.295,93.26
480,455,893,23.5,98.75,6.3E+07,0.001,2.11
481,455,894,23.5,99.0625,2.3E+08,0.002,20.93
482,455,895,23.5,99.375,3.3E+08,0.004,55.95
483,455,896,23.5,99.6875,3.8E+08,0.008,118.35
484,455,897,23.5,100,3.9E+08,0.011,171.02
485,455,898,23.5,100.3125,2.6E+08,0.010,97.52
486,455,899,23.5,100.625,2.2E+08,0.009,75.55
487,455,900,23.5,100.9375,9.5E+07,0.019,70.84
488,455,901,23.5,101.25,1.9E+08,0.023,172.87
489,455,902,23.5,101.5625,4.0E+08,0.007,114.44
490,455,903,23.5,101.875,3.6E+08,0.021,292.47
491,455,904,23.5,102.1875,3.7E+08,0.003,49.62
492,455,905,23.5,102.5,4.2E+08,0.011,176.36
493,455,906,23.5,102.8125,6.2E+08,0.034,835.68
494,455,907,23.5,103.125,5.4E+08,0.073,1570.68
495,455,908,23.5,103.4375,7.4E+08,0.091,2661.46
496,455,909,23.5,103.75,6.4E+08,0.162,4101.63
497,455,910,23.5,104.0625,7.4E+08,0.143,4189.05
498,455,911,23.5,104.375,8.1E+08,0.170,5447.55
499,455,912,23.5,104.6875,7.1E+08,0.097,2708.44
500,455,913,23.5,105,6.5E+08,0.079,2034.10
501,455,914,23.5,105.3125,7.1E+08,0.119,3357.92
502,455,915,23.5,105.625,7.6E+08,0.113,3395.14
503,455,916,23.5,105.9375,5.6E+08,0.108,2368.35
504,455,917,23.5,106.25,5.7E+08,0.158,3573.90
505,455,918,23.5,106.5625,7.3E+08,0.210,6031.94
506,455,919,23.5,106.875,6.2E+08,0.190,4648.33
507,455,920,23.5,107.1875,7.7E+08,0.169,5135.60
508,455,921,23.5,107.5,8.0E+08,0.177,5625.35
509,455,922,23.5,107.8125,6.7E+08,0.233,6203.13
510,455,923,23.5,108.125,7.4E+08,0.211,6196.61
511,455,924,23.5,108.4375,5.1E+08,0.114,2272.78
512,455,925,23.5,108.75,8.6E+08,0.184,6274.48
513,455,926,23.5,109.0625,8.7E+08,0.314,10745.08
514,455,927,23.5,109.375,8.7E+08,0.267,9158.00
515,455,928,23.5,109.6875,7.5E+08,0.155,4587.13
516,455,929,23.5,110,5.3E+08,0.080,1668.75
517,455,930,23.5,110.3125,8.6E+08,0.159,5367.89
518,455,931,23.5,110.625,6.6E+08,0.200,5241.06
519,455,932,23.5,110.9375,3.6E+08,0.171,2446.73
520,455,933,23.5,111.25,5.5E+08,0.149,3257.46
521,455,934,23.5,111.5625,3.6E+08,0.138,1954.42
522,455,935,23.5,111.875,3.5E+08,0.109,1514.02
523,455,936,23.5,112.1875,4.5E+08,0.108,1896.76
524,455,937,23.5,112.5,5.2E+08,0.127,2619.49
525,455,938,23.5,112.8125,6.6E+08,0.206,5390.96
526,455,939,23.5,113.125,5.7E+08,0.256,5719.16
527,455,940,23.5,113.4375,6.8E+08,0.223,5964.92
528,455,941,23.5,113.75,6.1E+08,0.155,3758.46
529,455,942,23.5,114.0625,4.1E+08,0.113,1841.70
530,455,943,23.5,114.375,5.8E+08,0.127,2898.02
531,455,944,23.5,114.6875,6.2E+08,0.179,4363.63
532,455,945,23.5,115,4.6E+08,0.145,2649.05
533,455,946,23.5,115.3125,4.1E+08,0.115,1863.54
534,455,947,23.5,115.625,5.2E+08,0.105,2146.12
535,455,948,23.5,115.9375,6.0E+08,0.105,2487.75
536,455,949,23.5,116.25,7.2E+08,0.134,3804.79
537,455,950,23.5,116.5625,5.3E+08,0.171,3596.39
538,455,951,23.5,116.875,2.5E+08,0.249,2481.36
539,455,952,23.5,117.1875,6.6E+07,0.325,848.89
540,455,953,23.5,117.5,2.0E+07,0.426,337.15
541,455,959,23.5,119.375,3.0E+06,0.434,51.52
542,455,960,23.5,119.6875,2.4E+07,0.424,402.39
543,455,961,23.5,120,1.2E+07,0.363,172.11
544,455,962,23.5,120.3125,4.0E+08,0.236,3756.03
545,455,963,23.5,120.625,2.1E+08,0.034,274.96
546,455,964,23.5,120.9375,3.8E+07,0.006,8.52
547,455,965,23.5,121.25,7.5E+07,0.006,18.77
548,455,966,23.5,121.5625,1.1E+07,0.212,92.18
549,456,889,23.75,97.5,3.0E+06,0.007,0.81
550,456,890,23.75,97.8125,5.0E+06,0.009,1.77
551,456,893,23.75,98.75,1.7E+08,0.002,11.59
552,456,894,23.75,99.0625,2.2E+08,0.002,18.90
553,456,895,23.75,99.375,2.7E+08,0.003,36.78
554,456,896,23.75,99.6875,2.7E+08,0.004,40.12
555,456,897,23.75,100,3.3E+08,0.017,219.42
556,456,898,23.75,100.3125,3.3E+08,0.009,115.10
557,456,899,23.75,100.625,1.6E+08,0.013,83.98
558,456,900,23.75,100.9375,1.8E+08,0.027,186.05
559,456,901,23.75,101.25,1.5E+08,0.010,58.28
560,456,902,23.75,101.5625,3.4E+08,0.012,164.23
561,456,903,23.75,101.875,4.1E+08,0.005,80.42
562,456,904,23.75,102.1875,1.7E+08,0.006,38.06
563,456,905,23.75,102.5,5.0E+08,0.044,858.66
564,456,906,23.75,102.8125,6.8E+08,0.102,2734.24
565,456,907,23.75,103.125,7.7E+08,0.074,2248.83
566,456,908,23.75,103.4375,5.6E+08,0.105,2345.90
567,456,909,23.75,103.75,7.5E+08,0.206,6067.20
568,456,910,23.75,104.0625,7.9E+08,0.222,6980.28
569,456,911,23.75,104.375,7.5E+08,0.257,7596.72
570,456,912,23.75,104.6875,7.7E+08,0.232,7028.50
571,456,913,23.75,105,7.7E+08,0.234,7125.45
572,456,914,23.75,105.3125,6.2E+08,0.205,4996.33
573,456,915,23.75,105.625,7.6E+08,0.112,3346.89
574,456,916,23.75,105.9375,6.6E+08,0.068,1777.31
575,456,917,23.75,106.25,4.7E+08,0.086,1617.15
576,456,918,23.75,106.5625,6.4E+08,0.104,2623.58
577,456,919,23.75,106.875,7.3E+08,0.121,3481.62
578,456,920,23.75,107.1875,8.7E+08,0.165,5697.21
579,456,921,23.75,107.5,7.7E+08,0.191,5821.50
580,456,922,23.75,107.8125,6.1E+08,0.218,5230.24
581,456,923,23.75,108.125,7.1E+08,0.230,6479.06
582,456,924,23.75,108.4375,7.4E+08,0.202,5909.60
583,456,925,23.75,108.75,8.4E+08,0.220,7295.07
584,456,926,23.75,109.0625,8.7E+08,0.295,10105.02
585,456,927,23.75,109.375,8.4E+08,0.299,9890.13
586,456,928,23.75,109.6875,6.7E+08,0.198,5232.60
587,456,929,23.75,110,4.2E+08,0.076,1251.56
588,456,930,23.75,110.3125,6.2E+08,0.121,2960.04
589,456,931,23.75,110.625,4.8E+08,0.210,3980.77
590,456,932,23.75,110.9375,1.9E+08,0.172,1318.41
591,456,933,23.75,111.25,2.7E+08,0.154,1628.17
592,456,934,23.75,111.5625,1.9E+08,0.142,1047.82
593,456,935,23.75,111.875,5.1E+08,0.105,2137.82
594,456,936,23.75,112.1875,4.2E+08,0.108,1794.35
595,456,937,23.75,112.5,3.7E+08,0.163,2402.20
596,456,938,23.75,112.8125,5.5E+08,0.175,3781.50
597,456,939,23.75,113.125,5.5E+08,0.220,4757.65
598,456,940,23.75,113.4375,5.6E+08,0.207,4550.30
599,456,941,23.75,113.75,2.5E+08,0.139,1396.91
600,456,942,23.75,114.0625,2.5E+08,0.098,978.91
601,456,943,23.75,114.375,3.0E+08,0.111,1308.34
602,456,944,23.75,114.6875,3.7E+08,0.136,2000.78
603,456,945,23.75,115,2.2E+08,0.139,1222.17
604,456,946,23.75,115.3125,3.9E+08,0.104,1601.89
605,456,947,23.75,115.625,7.5E+08,0.124,3681.05
606,456,948,23.75,115.9375,3.2E+08,0.091,1146.88
607,456,949,23.75,116.25,5.7E+08,0.073,1640.03
608,456,950,23.75,116.5625,5.3E+08,0.096,1996.84
609,456,951,23.75,116.875,6.9E+08,0.122,3315.46
610,456,952,23.75,117.1875,6.4E+08,0.191,4819.72
611,456,953,23.75,117.5,2.6E+08,0.324,3376.57
612,456,954,23.75,117.8125,0.0E+00,0.429,0.00
613,456,959,23.75,119.375,2.0E+06,0.457,36.13
614,456,960,23.75,119.6875,5.0E+06,0.451,89.06
615,456,961,23.75,120,3.0E+06,0.409,48.48
616,456,962,23.75,120.3125,3.0E+08,0.313,3699.81
617,456,963,23.75,120.625,4.0E+08,0.052,836.05
618,456,964,23.75,120.9375,1.2E+08,0.006,27.25
619,456,965,23.75,121.25,3.2E+07,0.009,11.46
620,456,966,23.75,121.5625,1.4E+08,0.102,572.30
621,457,889,24,97.5,4.7E+07,0.011,20.93
622,457,890,24,97.8125,1.7E+08,0.010,67.54
623,457,891,24,98.125,5.2E+07,0.013,26.00
624,457,892,24,98.4375,6.0E+06,0.005,1.17
625,457,893,24,98.75,8.9E+07,0.003,10.10
626,457,894,24,99.0625,3.0E+08,0.002,26.30
627,457,895,24,99.375,4.1E+08,0.002,38.40
628,457,896,24,99.6875,2.4E+08,0.002,18.83
629,457,897,24,100,4.2E+08,0.009,149.79
630,457,898,24,100.3125,2.6E+08,0.011,116.73
631,457,899,24,100.625,9.5E+07,0.007,25.22
632,457,900,24,100.9375,1.5E+08,0.025,149.28
633,457,901,24,101.25,2.1E+08,0.005,41.82
634,457,902,24,101.5625,2.4E+08,0.011,104.67
635,457,903,24,101.875,1.8E+08,0.004,27.39
636,457,904,24,102.1875,2.7E+08,0.017,178.77
637,457,905,24,102.5,4.3E+08,0.079,1330.23
638,457,906,24,102.8125,4.4E+08,0.089,1556.53
639,457,907,24,103.125,6.5E+08,0.068,1735.63
640,457,908,24,103.4375,6.7E+08,0.084,2234.85
641,457,909,24,103.75,7.4E+08,0.147,4310.47
642,457,910,24,104.0625,7.0E+08,0.263,7287.00
643,457,911,24,104.375,6.3E+08,0.248,6144.55
644,457,912,24,104.6875,6.8E+08,0.271,7340.33
645,457,913,24,105,6.6E+08,0.245,6420.24
646,457,914,24,105.3125,7.0E+08,0.115,3188.79
647,457,915,24,105.625,6.1E+08,0.064,1542.06
648,457,916,24,105.9375,7.1E+08,0.042,1177.98
649,457,917,24,106.25,6.6E+08,0.058,1525.51
650,457,918,24,106.5625,7.0E+08,0.050,1386.84
651,457,919,24,106.875,7.6E+08,0.115,3442.72
652,457,920,24,107.1875,7.9E+08,0.156,4856.53
653,457,921,24,107.5,7.2E+08,0.181,5143.14
654,457,922,24,107.8125,4.5E+08,0.215,3856.43
655,457,923,24,108.125,6.0E+08,0.196,4644.53
656,457,924,24,108.4375,6.8E+08,0.168,4509.58
657,457,925,24,108.75,8.5E+08,0.225,7521.77
658,457,926,24,109.0625,8.5E+08,0.290,9702.48
659,457,927,24,109.375,8.3E+08,0.310,10115.12
660,457,928,24,109.6875,7.4E+08,0.232,6801.88
661,457,929,24,110,4.8E+08,0.119,2259.22
662,457,930,24,110.3125,3.6E+08,0.125,1758.43
663,457,931,24,110.625,3.0E+08,0.150,1807.29
664,457,932,24,110.9375,2.9E+08,0.157,1808.67
665,457,933,24,111.25,3.3E+08,0.131,1689.11
666,457,934,24,111.5625,4.7E+08,0.128,2391.58
667,457,935,24,111.875,4.5E+08,0.084,1498.74
668,457,936,24,112.1875,4.8E+08,0.124,2356.84
669,457,937,24,112.5,2.7E+08,0.139,1475.91
670,457,938,24,112.8125,5.5E+08,0.121,2607.82
671,457,939,24,113.125,5.3E+08,0.148,3122.72
672,457,940,24,113.4375,2.7E+08,0.139,1507.09
673,457,941,24,113.75,4.1E+08,0.147,2380.95
674,457,942,24,114.0625,2.4E+08,0.111,1039.89
675,457,943,24,114.375,1.3E+08,0.103,532.32
676,457,944,24,114.6875,3.0E+08,0.134,1584.41
677,457,945,24,115,4.2E+08,0.144,2419.94
678,457,946,24,115.3125,5.4E+08,0.106,2257.43
679,457,947,24,115.625,6.7E+08,0.133,3514.32
680,457,948,24,115.9375,6.4E+08,0.106,2690.22
681,457,949,24,116.25,4.4E+08,0.065,1118.34
682,457,950,24,116.5625,5.3E+08,0.073,1523.28
683,457,951,24,116.875,6.4E+08,0.063,1600.20
684,457,952,24,117.1875,6.4E+08,0.083,2116.68
685,457,953,24,117.5,6.3E+08,0.134,3359.82
686,457,954,24,117.8125,2.7E+08,0.333,3488.53
687,457,962,24,120.3125,9.1E+07,0.380,1366.76
688,457,963,24,120.625,2.4E+08,0.112,1066.80
689,457,964,24,120.9375,1.3E+08,0.010,50.67
690,457,965,24,121.25,2.5E+07,0.008,7.96
691,457,966,24,121.5625,8.7E+07,0.023,80.17
692,458,890,24.25,97.8125,2.1E+08,0.010,81.93
693,458,891,24.25,98.125,3.1E+08,0.004,50.08
694,458,892,24.25,98.4375,2.3E+08,0.009,85.21
695,458,893,24.25,98.75,2.1E+08,0.005,39.79
696,458,894,24.25,99.0625,3.6E+08,0.002,34.66
697,458,895,24.25,99.375,4.4E+08,0.005,81.25
698,458,896,24.25,99.6875,3.6E+08,0.008,120.22
699,458,897,24.25,100,3.8E+08,0.007,109.69
700,458,898,24.25,100.3125,4.3E+08,0.011,186.93
701,458,899,24.25,100.625,2.5E+08,0.006,59.67
702,458,900,24.25,100.9375,2.4E+08,0.010,96.27
703,458,901,24.25,101.25,2.3E+08,0.014,128.41
704,458,902,24.25,101.5625,1.8E+08,0.004,26.37
705,458,903,24.25,101.875,2.2E+08,0.005,45.22
706,458,904,24.25,102.1875,1.7E+08,0.030,208.15
707,458,905,24.25,102.5,4.2E+08,0.100,1664.52
708,458,906,24.25,102.8125,5.1E+08,0.098,1984.55
709,458,907,24.25,103.125,6.1E+08,0.038,932.15
710,458,908,24.25,103.4375,7.3E+08,0.073,2116.42
711,458,909,24.25,103.75,5.3E+08,0.093,1940.05
712,458,910,24.25,104.0625,6.1E+08,0.121,2929.88
713,458,911,24.25,104.375,6.6E+08,0.183,4757.40
714,458,912,24.25,104.6875,6.4E+08,0.186,4713.71
715,458,913,24.25,105,6.7E+08,0.149,3940.53
716,458,914,24.25,105.3125,5.8E+08,0.061,1391.89
717,458,915,24.25,105.625,6.8E+08,0.055,1481.82
718,458,916,24.25,105.9375,7.4E+08,0.057,1686.54
719,458,917,24.25,106.25,7.1E+08,0.053,1504.80
720,458,918,24.25,106.5625,5.2E+08,0.064,1299.09
721,458,919,24.25,106.875,5.6E+08,0.132,2939.68
722,458,920,24.25,107.1875,5.7E+08,0.159,3577.57
723,458,921,24.25,107.5,4.5E+08,0.184,3258.39
724,458,922,24.25,107.8125,5.1E+08,0.212,4285.23
725,458,923,24.25,108.125,5.5E+08,0.181,3909.98
726,458,924,24.25,108.4375,7.1E+08,0.169,4747.64
727,458,925,24.25,108.75,8.5E+08,0.234,7885.89
728,458,926,24.25,109.0625,8.6E+08,0.275,9324.52
729,458,927,24.25,109.375,6.5E+08,0.283,7263.40
730,458,928,24.25,109.6875,8.2E+08,0.252,8159.41
731,458,929,24.25,110,7.2E+08,0.191,5466.14
732,458,930,24.25,110.3125,4.2E+08,0.111,1843.84
733,458,931,24.25,110.625,3.9E+08,0.097,1490.68
734,458,932,24.25,110.9375,3.0E+08,0.116,1356.93
735,458,933,24.25,111.25,6.0E+08,0.147,3486.17
736,458,934,24.25,111.5625,5.2E+08,0.115,2349.58
737,458,935,24.25,111.875,2.1E+08,0.096,795.87
738,458,936,24.25,112.1875,2.0E+08,0.102,818.98
739,458,937,24.25,112.5,4.7E+08,0.109,2014.52
740,458,938,24.25,112.8125,7.9E+08,0.086,2675.85
741,458,939,24.25,113.125,8.0E+08,0.133,4218.65
742,458,940,24.25,113.4375,5.2E+08,0.157,3244.32
743,458,941,24.25,113.75,6.6E+08,0.130,3363.81
744,458,942,24.25,114.0625,4.8E+08,0.116,2215.30
745,458,943,24.25,114.375,2.7E+08,0.121,1268.14
746,458,944,24.25,114.6875,3.9E+08,0.155,2388.53
747,458,945,24.25,115,6.9E+08,0.172,4701.68
748,458,946,24.25,115.3125,6.4E+08,0.130,3296.68
749,458,947,24.25,115.625,7.0E+08,0.167,4592.33
750,458,948,24.25,115.9375,6.0E+08,0.108,2532.10
751,458,949,24.25,116.25,2.3E+08,0.058,524.17
752,458,950,24.25,116.5625,5.1E+08,0.056,1136.01
753,458,951,24.25,116.875,6.3E+08,0.057,1401.71
754,458,952,24.25,117.1875,6.1E+08,0.058,1395.79
755,458,953,24.25,117.5,6.0E+08,0.079,1882.98
756,458,954,24.25,117.8125,7.6E+08,0.220,6614.52
757,458,955,24.25,118.125,1.9E+08,0.402,3021.98
758,458,962,24.25,120.3125,0.0E+00,0.443,0.00
759,458,963,24.25,120.625,1.4E+08,0.300,1694.72
760,458,964,24.25,120.9375,1.6E+08,0.019,119.39
761,458,965,24.25,121.25,3.1E+07,0.012,14.12
762,458,966,24.25,121.5625,4.0E+06,0.007,1.13
763,458,967,24.25,121.875,4.0E+06,0.232,36.67
764,459,889,24.5,97.5,6.0E+06,0.012,2.75
765,459,890,24.5,97.8125,1.9E+08,0.006,47.11
766,459,891,24.5,98.125,2.3E+08,0.006,53.09
767,459,892,24.5,98.4375,3.1E+08,0.008,99.68
768,459,893,24.5,98.75,3.6E+08,0.010,149.76
769,459,894,24.5,99.0625,1.8E+08,0.004,27.11
770,459,895,24.5,99.375,3.7E+08,0.006,90.98
771,459,896,24.5,99.6875,5.2E+08,0.014,275.59
772,459,897,24.5,100,3.9E+08,0.009,138.97
773,459,898,24.5,100.3125,3.6E+08,0.005,76.05
774,459,899,24.5,100.625,1.5E+08,0.009,54.30
775,459,900,24.5,100.9375,3.4E+08,0.016,216.28
776,459,901,24.5,101.25,1.7E+08,0.008,53.89
777,459,902,24.5,101.5625,1.0E+08,0.004,15.76
778,459,903,24.5,101.875,3.2E+08,0.017,209.96
779,459,904,24.5,102.1875,3.2E+08,0.044,550.24
780,459,905,24.5,102.5,3.5E+08,0.128,1744.48
781,459,906,24.5,102.8125,3.8E+08,0.114,1718.70
782,459,907,24.5,103.125,4.8E+08,0.073,1381.46
783,459,908,24.5,103.4375,5.3E+08,0.152,3184.63
784,459,909,24.5,103.75,6.8E+08,0.115,3118.06
785,459,910,24.5,104.0625,5.8E+08,0.096,2199.92
786,459,911,24.5,104.375,5.1E+08,0.076,1534.98
787,459,912,24.5,104.6875,5.6E+08,0.080,1770.21
788,459,913,24.5,105,7.4E+08,0.072,2092.10
789,459,914,24.5,105.3125,6.8E+08,0.084,2241.32
790,459,915,24.5,105.625,6.3E+08,0.077,1906.15
791,459,916,24.5,105.9375,6.2E+08,0.071,1746.93
792,459,917,24.5,106.25,5.2E+08,0.062,1263.56
793,459,918,24.5,106.5625,6.1E+08,0.107,2592.76
794,459,919,24.5,106.875,5.6E+08,0.147,3244.40
795,459,920,24.5,107.1875,5.4E+08,0.144,3067.49
796,459,921,24.5,107.5,5.9E+08,0.138,3202.33
797,459,922,24.5,107.8125,5.6E+08,0.157,3458.73
798,459,923,24.5,108.125,6.4E+08,0.158,3974.81
799,459,924,24.5,108.4375,7.4E+08,0.159,4656.43
800,459,925,24.5,108.75,8.0E+08,0.205,6487.57
801,459,926,24.5,109.0625,8.6E+08,0.239,8145.34
802,459,927,24.5,109.375,7.4E+08,0.261,7666.49
803,459,928,24.5,109.6875,8.2E+08,0.272,8797.99
804,459,929,24.5,110,6.0E+08,0.217,5139.78
805,459,930,24.5,110.3125,6.6E+08,0.120,3115.04
806,459,931,24.5,110.625,5.4E+08,0.090,1914.98
807,459,932,24.5,110.9375,6.1E+08,0.118,2834.54
808,459,933,24.5,111.25,8.1E+08,0.210,6747.09
809,459,934,24.5,111.5625,5.8E+08,0.127,2915.70
810,459,935,24.5,111.875,3.2E+08,0.078,990.99
811,459,936,24.5,112.1875,3.4E+08,0.083,1117.24
812,459,937,24.5,112.5,5.6E+08,0.090,1987.21
813,459,938,24.5,112.8125,7.1E+08,0.072,2020.84
814,459,939,24.5,113.125,4.6E+08,0.102,1866.13
815,459,940,24.5,113.4375,3.6E+08,0.089,1251.78
816,459,941,24.5,113.75,3.3E+08,0.114,1495.84
817,459,942,24.5,114.0625,2.9E+08,0.115,1300.86
818,459,943,24.5,114.375,1.9E+08,0.138,1021.55
819,459,944,24.5,114.6875,2.7E+08,0.139,1508.64
820,459,945,24.5,115,5.1E+08,0.151,3042.88
821,459,946,24.5,115.3125,5.6E+08,0.138,3027.46
822,459,947,24.5,115.625,5.2E+08,0.161,3298.58
823,459,948,24.5,115.9375,5.5E+08,0.095,2048.96
824,459,949,24.5,116.25,4.4E+08,0.052,916.60
825,459,950,24.5,116.5625,2.4E+08,0.057,530.50
826,459,951,24.5,116.875,2.5E+08,0.055,550.44
827,459,952,24.5,117.1875,3.9E+08,0.045,691.39
828,459,953,24.5,117.5,6.0E+08,0.050,1196.54
829,459,954,24.5,117.8125,5.4E+08,0.120,2541.46
830,459,955,24.5,118.125,1.1E+08,0.303,1364.42
831,459,956,24.5,118.4375,1.4E+08,0.464,2606.87
832,459,957,24.5,118.75,5.7E+07,0.503,1133.14
833,459,963,24.5,120.625,1.7E+08,0.451,2994.73
834,459,964,24.5,120.9375,1.1E+08,0.130,549.26
835,459,965,24.5,121.25,1.0E+07,0.019,7.61
836,459,966,24.5,121.5625,4.0E+06,0.010,1.51
837,459,967,24.5,121.875,1.6E+07,0.211,133.31
838,460,889,24.75,97.5,3.0E+06,0.008,0.98
839,460,890,24.75,97.8125,2.6E+08,0.008,79.25
840,460,891,24.75,98.125,2.9E+08,0.008,94.47
841,460,892,24.75,98.4375,2.9E+08,0.010,118.29
842,460,893,24.75,98.75,3.4E+08,0.009,116.66
843,460,894,24.75,99.0625,4.1E+08,0.003,55.69
844,460,895,24.75,99.375,3.9E+08,0.009,129.80
845,460,896,24.75,99.6875,5.2E+08,0.006,116.40
846,460,897,24.75,100,2.5E+08,0.010,102.15
847,460,898,24.75,100.3125,3.0E+08,0.005,62.92
848,460,899,24.75,100.625,3.0E+08,0.017,198.76
849,460,900,24.75,100.9375,2.2E+08,0.012,102.27
850,460,901,24.75,101.25,1.6E+08,0.012,74.91
851,460,902,24.75,101.5625,2.5E+08,0.036,350.40
852,460,903,24.75,101.875,2.6E+08,0.057,589.15
853,460,904,24.75,102.1875,3.4E+08,0.075,998.66
854,460,905,24.75,102.5,4.8E+08,0.175,3288.05
855,460,906,24.75,102.8125,4.6E+08,0.132,2378.08
856,460,907,24.75,103.125,5.6E+08,0.102,2251.78
857,460,908,24.75,103.4375,7.0E+08,0.197,5400.81
858,460,909,24.75,103.75,6.8E+08,0.230,6184.12
859,460,910,24.75,104.0625,7.4E+08,0.192,5619.36
860,460,911,24.75,104.375,5.4E+08,0.068,1435.55
861,460,912,24.75,104.6875,5.6E+08,0.050,1116.78
862,460,913,24.75,105,5.6E+08,0.066,1445.72
863,460,914,24.75,105.3125,6.7E+08,0.082,2149.24
864,460,915,24.75,105.625,7.6E+08,0.090,2693.88
865,460,916,24.75,105.9375,7.1E+08,0.067,1861.61
866,460,917,24.75,106.25,6.5E+08,0.079,2030.45
867,460,918,24.75,106.5625,6.9E+08,0.097,2644.04
868,460,919,24.75,106.875,6.0E+08,0.124,2948.81
869,460,920,24.75,107.1875,6.2E+08,0.102,2495.71
870,460,921,24.75,107.5,6.9E+08,0.123,3346.13
871,460,922,24.75,107.8125,5.7E+08,0.137,3058.16
872,460,923,24.75,108.125,6.9E+08,0.158,4299.75
873,460,924,24.75,108.4375,6.5E+08,0.119,3088.96
874,460,925,24.75,108.75,7.3E+08,0.143,4139.72
875,460,926,24.75,109.0625,8.5E+08,0.206,6914.26
876,460,927,24.75,109.375,7.8E+08,0.249,7645.63
877,460,928,24.75,109.6875,7.5E+08,0.261,7714.60
878,460,929,24.75,110,3.3E+08,0.220,2883.09
879,460,930,24.75,110.3125,6.6E+08,0.116,3001.27
880,460,931,24.75,110.625,8.3E+08,0.099,3244.29
881,460,932,24.75,110.9375,5.5E+08,0.141,3035.54
882,460,933,24.75,111.25,5.8E+08,0.125,2859.91
883,460,934,24.75,111.5625,4.8E+08,0.104,1960.03
884,460,935,24.75,111.875,3.6E+08,0.069,989.84
885,460,936,24.75,112.1875,4.4E+08,0.076,1316.91
886,460,937,24.75,112.5,6.2E+08,0.113,2748.92
887,460,938,24.75,112.8125,2.9E+08,0.076,882.25
888,460,939,24.75,113.125,3.0E+08,0.069,830.85
889,460,940,24.75,113.4375,5.5E+08,0.095,2079.17
890,460,941,24.75,113.75,3.3E+08,0.109,1412.99
891,460,942,24.75,114.0625,1.1E+08,0.099,416.35
892,460,943,24.75,114.375,2.3E+08,0.141,1276.55
893,460,944,24.75,114.6875,3.1E+08,0.157,1954.82
894,460,945,24.75,115,5.0E+08,0.161,3156.00
895,460,946,24.75,115.3125,3.7E+08,0.151,2219.11
896,460,947,24.75,115.625,5.6E+08,0.122,2730.32
897,460,948,24.75,115.9375,2.5E+08,0.085,829.10
898,460,949,24.75,116.25,2.5E+08,0.061,600.95
899,460,950,24.75,116.5625,2.1E+08,0.058,475.09
900,460,951,24.75,116.875,3.1E+08,0.047,577.57
901,460,952,24.75,117.1875,2.7E+08,0.030,322.21
902,460,953,24.75,117.5,3.8E+08,0.031,463.96
903,460,954,24.75,117.8125,5.0E+08,0.057,1120.42
904,460,955,24.75,118.125,5.0E+08,0.160,3171.62
905,460,956,24.75,118.4375,4.3E+08,0.338,5712.05
906,460,957,24.75,118.75,9.1E+07,0.467,1679.63
907,460,963,24.75,120.625,1.0E+06,0.525,20.76
908,460,964,24.75,120.9375,2.6E+08,0.365,3751.15
909,460,965,24.75,121.25,1.5E+08,0.105,622.64
910,460,966,24.75,121.5625,8.2E+07,0.050,162.48
911,460,967,24.75,121.875,6.9E+07,0.242,659.11
912,461,890,25,97.8125,1.3E+08,0.016,82.09
913,461,891,25,98.125,1.7E+08,0.012,82.90
914,461,892,25,98.4375,3.9E+08,0.009,141.27
915,461,893,25,98.75,2.8E+08,0.003,34.42
916,461,894,25,99.0625,4.3E+08,0.005,88.68
917,461,895,25,99.375,5.4E+08,0.015,317.10
918,461,896,25,99.6875,2.5E+08,0.015,145.61
919,461,897,25,100,2.4E+08,0.014,133.95
920,461,898,25,100.3125,3.5E+08,0.017,230.25
921,461,899,25,100.625,3.4E+08,0.035,474.85
922,461,900,25,100.9375,2.8E+08,0.027,304.47
923,461,901,25,101.25,2.5E+08,0.111,1107.21
924,461,902,25,101.5625,4.9E+08,0.115,2243.03
925,461,903,25,101.875,2.8E+08,0.096,1052.39
926,461,904,25,102.1875,3.2E+08,0.110,1407.67
927,461,905,25,102.5,2.3E+08,0.180,1625.39
928,461,906,25,102.8125,3.5E+08,0.206,2864.29
929,461,907,25,103.125,4.6E+08,0.155,2806.70
930,461,908,25,103.4375,5.9E+08,0.222,5136.26
931,461,909,25,103.75,6.8E+08,0.247,6680.43
932,461,910,25,104.0625,5.7E+08,0.228,5165.06
933,461,911,25,104.375,6.2E+08,0.121,2971.88
934,461,912,25,104.6875,6.0E+08,0.094,2254.56
935,461,913,25,105,5.1E+08,0.076,1526.88
936,461,914,25,105.3125,6.6E+08,0.085,2193.51
937,461,915,25,105.625,6.3E+08,0.098,2450.98
938,461,916,25,105.9375,6.9E+08,0.060,1649.44
939,461,917,25,106.25,7.3E+08,0.057,1644.32
940,461,918,25,106.5625,6.8E+08,0.089,2383.92
941,461,919,25,106.875,7.0E+08,0.063,1734.12
942,461,920,25,107.1875,4.3E+08,0.085,1447.40
943,461,921,25,107.5,6.0E+08,0.158,3752.28
944,461,922,25,107.8125,5.0E+08,0.176,3446.32
945,461,923,25,108.125,7.5E+08,0.173,5088.97
