96,441,924,20.0,108.4375,0.0,0.39,0.0,Hainan,19.29828,109.05559,101.37923292230772,48.03145885252907
97,441,925,20.0,108.75,0.0,0.356,0.0,Hainan,19.29828,109.05559,84.33500367017297,48.03145885252907
98,441,926,20.0,109.0625,77000000.0,0.299,1083.85,Hainan,19.91243,109.69077,66.38356402523368,45.006796959839164
99,441,927,20.0,109.375,630000000.0,0.241,7104.63,Hainan,19.91243,109.69077,34.41014045614844,45.006796959839164
100,441,928,20.0,109.6875,540000000.0,0.209,5289.73,Hainan,19.91243,109.69077,9.743335900659808,45.006796959839164
101,441,929,20.0,110.0,570000000.0,0.187,4998.23,Hainan,20.04422,110.19989,21.454435902818904,0.16859019507386439
102,441,930,20.0,110.3125,280000000.0,0.211,2774.7,Hainan,20.0076,110.29357,2.1508997491513235,10.745262359599652
103,441,931,20.0,110.625,290000000.0,0.265,3643.74,Hainan,20.02864,110.36663,27.18157815686273,17.6680685443116
104,441,932,20.0,110.9375,640000000.0,0.348,10475.38,Hainan,19.54329,110.79774,52.847621287663046,83.86478525610325
105,441,933,20.0,111.25,900000000.0,0.372,15737.12,Hainan,19.54329,110.79774,69.41598068063723,83.86478525610325
106,441,934,20.0,111.5625,480000000.0,0.357,8017.01,Hainan,19.54329,110.79774,94.77781057666552,83.86478525610325
107,441,935,20.0,111.875,0.0,0.354,0.0,Hainan,19.54329,110.79774,123.63503512789417,83.86478525610325
108,442,924,20.25,108.4375,0.0,0.372,0.0,Hainan,19.29828,109.05559,124.0244141780663,48.03145885252907
109,442,925,20.25,108.75,0.0,0.338,0.0,Hainan,19.91243,109.69077,105.17522117875312,45.006796959839164
110,442,926,20.25,109.0625,0.0,0.295,0.0,Hainan,19.91243,109.69077,75.59135318353634,45.006796959839164
111,442,927,20.25,109.375,21000000.0,0.259,255.5,Hainan,19.91243,109.69077,49.96463039818144,45.006796959839164
112,442,928,20.25,109.6875,740000000.0,0.243,8447.69,Guangdong,20.32652,110.17502,51.5535541425267,106.72340057805238
113,442,929,20.25,110.0,600000000.0,0.255,7196.41,Guangdong,20.32652,110.17502,20.139603984362786,106.72340057805238
114,442,930,20.25,110.3125,540000000.0,0.265,6750.68,Guangdong,20.32652,110.17502,16.673159084825873,106.72340057805238
115,442,931,20.25,110.625,890000000.0,0.298,12438.37,Hainan,20.02864,110.36663,36.51559005607472,17.6680685443116
116,442,932,20.25,110.9375,900000000.0,0.355,15065.0,Hainan,20.02864,110.36663,64.479539394382,17.6680685443116
117,442,933,20.25,111.25,910000000.0,0.367,15611.71,Hainan,19.54329,110.79774,91.71289565377772,83.86478525610325
118,442,934,20.25,111.5625,570000000.0,0.356,9484.43,Hainan,19.54329,110.79774,112.11118836167911,83.86478525610325
119,443,925,20.5,108.75,0.0,0.32,0.0,Hainan,19.91243,109.69077,117.9236601943313,45.006796959839164
120,443,926,20.5,109.0625,0.0,0.285,0.0,Guangdong,20.91444,110.09651,117.00598747854002,48.09432874152775
121,443,927,20.5,109.375,0.0,0.257,0.0,Guangdong,20.32652,110.17502,85.57410920008157,106.72340057805238
122,443,928,20.5,109.6875,540000000.0,0.253,6390.05,Guangdong,20.32652,110.17502,54.34424261530669,106.72340057805238
123,443,929,20.5,110.0,140000000.0,0.289,1941.56,Guangdong,20.32652,110.17502,26.547606963461313,106.72340057805238
124,443,930,20.5,110.3125,33000000.0,0.307,476.69,Guangdong,20.32652,110.17502,24.028576591612783,106.72340057805238
125,443,931,20.5,110.625,810000000.0,0.307,11702.46,Guangdong,20.32652,110.17502,50.705900436707324,106.72340057805238
126,443,932,20.5,110.9375,900000000.0,0.347,14735.74,Guangdong,20.32652,110.17502,81.76744925962984,106.72340057805238
127,443,933,20.5,111.25,890000000.0,0.357,14884.1,Guangdong,20.32652,110.17502,113.67427087431732,106.72340057805238
128,443,934,20.5,111.5625,250000000.0,0.349,4107.59,Hainan,19.54329,110.79774,133.04308016619737,83.86478525610325
