lat,lon,provin
28.10859,104.23467,Yunnan
27.74806,103.89111,Yunnan
28.22909,103.63817,Yunnan
28.5984,103.95841,Yunnan
27.4415,104.8736,Yunnan
27.62551,104.04805,Yunnan
27.84685,105.04906,Yunnan
28.63002,104.41562,Yunnan
26.87721,100.22549,Yunnan
26.82152,100.23695,Yunnan
26.68431,100.75086,Yunnan
26.62921,101.2663,Yunnan
27.28196,100.85198,Yunnan
22.78684,100.97692,Yunnan
23.06167,101.04539,Yunnan
23.43185,101.69223,Yunnan
24.44697,100.8339,Yunnan
23.49704,100.7029,Yunnan
24.00461,101.10843,Yunnan
22.58518,101.86237,Yunnan
22.32911,99.58441,Yunnan
22.55577,99.93208,Yunnan
22.64435,99.59018,Yunnan
23.89516,100.08233,Yunnan
24.58038,99.92841,Yunnan
24.4446,100.13111,Yunnan
24.01828,99.25929,Yunnan
23.7631,98.82543,Yunnan
23.4736,99.82768,Yunnan
23.53786,99.39767,Yunnan
23.14681,99.24583,Yunnan
25.03288,101.54582,Yunnan
24.68884,101.64206,Yunnan
25.31241,101.54697,Yunnan
25.19229,101.27354,Yunnan
25.50423,101.24158,Yunnan
25.72179,101.3244,Yunnan
26.05615,101.66982,Yunnan
25.70436,101.87449,Yunnan
25.53038,102.40442,Yunnan
25.14998,102.079,Yunnan
23.35899,103.16004,Yunnan
23.71434,103.26676,Yunnan
23.39622,103.36481,Yunnan
24.41051,103.41465,Yunnan
22.98372,103.68721,Yunnan
23.63499,102.82699,Yunnan
23.70556,102.49621,Yunnan
24.5321,103.76623,Yunnan
23.21999,102.83528,Yunnan
23.36907,102.42079,Yunnan
22.77966,103.22648,Yunnan
22.99346,102.39293,Yunnan
22.52931,103.93936,Yunnan
23.38678,104.233,Yunnan
23.60586,104.33709,Yunnan
23.43712,104.6722,Yunnan
23.12525,104.70252,Yunnan
23.01298,104.39387,Yunnan
24.04186,104.19581,Yunnan
24.04645,105.05516,Yunnan
23.62539,105.63053,Yunnan
22.00008,100.77163,Yunnan
21.95753,100.45223,Yunnan
21.45941,101.56461,Yunnan
25.59158,100.22976,Yunnan
25.66992,99.95814,Yunnan
25.48381,100.55059,Yunnan
25.827,100.57265,Yunnan
25.34365,100.49131,Yunnan
25.04282,100.50974,Yunnan
25.22714,100.30711,Yunnan
25.46454,99.54098,Yunnan
25.88573,99.37096,Yunnan
26.11113,99.95088,Yunnan
26.53692,99.9055,Yunnan
26.56013,100.17644,Yunnan
24.01278,97.85189,Yunnan
24.43379,98.58815,Yunnan
24.80435,98.2967,Yunnan
24.70519,97.93184,Yunnan
24.18305,97.79203,Yunnan
25.82306,98.85804,Yunnan
26.90185,98.86905,Yunnan
27.74104,98.66579,Yunnan
26.45353,99.41671,Yunnan
27.82961,99.70095,Yunnan
28.46357,98.91699,Yunnan
27.17739,99.28705,Yunnan
29.65262,91.13775,Xizang
29.89469,91.2619,Xizang
30.47192,91.1013,Xizang
29.43184,90.16464,Xizang
29.353,90.74367,Xizang
29.64602,91.00338,Xizang
29.66933,91.34979,Xizang
29.83375,91.73065,Xizang
31.13831,97.18039,Xizang
31.49968,98.21822,Xizang
30.86016,98.2708,Xizang
31.21155,96.6002,Xizang
31.4125,95.59572,Xizang
30.65363,97.56877,Xizang
30.0532,96.91785,Xizang
29.67107,97.84088,Xizang
29.68008,98.59312,Xizang
30.74181,95.82482,Xizang
30.93345,94.7079,Xizang
29.22484,91.76141,Xizang
29.245,91.33735,Xizang
29.28947,90.98421,Xizang
29.25906,92.01579,Xizang
29.02464,91.68385,Xizang
29.06277,92.20222,Xizang
28.43793,91.43361,Xizang
28.38569,90.85998,Xizang
29.14023,92.59387,Xizang
28.40681,92.46177,Xizang
27.99099,91.9571,Xizang
28.96818,90.39809,Xizang
29.26969,88.88697,Xizang
29.68224,89.09936,Xizang
28.91152,89.60558,Xizang
28.65874,87.12607,Xizang
28.89919,88.02172,Xizang
29.08164,87.63718,Xizang
29.29482,87.23617,Xizang
29.43234,88.26166,Xizang
29.10765,89.26182,Xizang
29.23089,89.842,Xizang
28.55567,89.68169,Xizang
28.36408,87.76606,Xizang
29.72419,84.02454,Xizang
27.48592,88.90708,Xizang
28.85254,85.29737,Xizang
28.15499,85.98232,Xizang
29.32943,85.23421,Xizang
28.2746,88.52015,Xizang
31.46988,92.05355,Xizang
30.64087,93.23236,Xizang
31.47785,93.6813,Xizang
32.10784,92.30327,Xizang
32.265,91.68258,Xizang
30.93043,88.70982,Xizang
31.88673,93.78556,Xizang
31.39199,90.00987,Xizang
31.9184,94.05345,Xizang
31.78448,87.23691,Xizang
30.29326,81.17739,Xizang
31.47865,79.80321,Xizang
32.50028,80.0959,Xizang
33.38747,79.71317,Xizang
32.39645,81.15106,Xizang
32.30455,84.06305,Xizang
31.0164,85.15253,Xizang
29.63657,94.36122,Xizang
29.88531,93.24611,Xizang
29.21607,94.21315,Xizang
29.32521,95.33304,Xizang
29.85903,95.76761,Xizang
28.66154,97.46687,Xizang
29.04607,93.07482,Xizang
34.26665,108.96074,Shaanxi
34.23053,108.93425,Shaanxi
34.26703,108.9402,Shaanxi
34.2727,109.06458,Shaanxi
34.29318,108.94712,Shaanxi
34.22259,108.94878,Shaanxi
34.66225,109.2262,Shaanxi
34.3667,109.21421,Shaanxi
34.15775,108.90688,Shaanxi
34.15132,109.32345,Shaanxi
34.1634,108.22213,Shaanxi
34.10847,108.60494,Shaanxi
34.53487,109.08822,Shaanxi
35.06914,109.07593,Shaanxi
35.11473,109.09986,Shaanxi
34.90978,108.98011,Shaanxi
35.39877,109.11689,Shaanxi
34.3716,107.15028,Shaanxi
34.39029,107.13126,Shaanxi
34.35454,107.38745,Shaanxi
34.52114,107.40076,Shaanxi
34.44346,107.62101,Shaanxi
34.37527,107.90022,Shaanxi
34.2741,107.74992,Shaanxi
34.89305,106.8643,Shaanxi
34.6426,107.13237,Shaanxi
34.67793,107.79339,Shaanxi
33.91227,106.52203,Shaanxi
34.05825,107.3191,Shaanxi
34.32908,108.70641,Shaanxi
34.27221,108.08455,Shaanxi
34.36191,108.73726,Shaanxi
34.61704,108.9404,Shaanxi
34.52709,108.84262,Shaanxi
34.52761,108.2394,Shaanxi
34.48165,108.42496,Shaanxi
34.48285,108.01349,Shaanxi
35.03565,108.08108,Shaanxi
35.20571,107.79866,Shaanxi
35.11184,108.33371,Shaanxi
34.79873,108.58059,Shaanxi
34.26036,108.20018,Shaanxi
34.29932,108.4904,Shaanxi
34.49823,109.49217,Shaanxi
34.51259,109.7719,Shaanxi
34.54438,110.24656,Shaanxi
34.79566,109.94217,Shaanxi
35.23752,110.14928,Shaanxi
35.19024,109.93226,Shaanxi
34.95517,109.58646,Shaanxi
35.1771,109.59102,Shaanxi
34.75114,109.18025,Shaanxi
35.47669,110.44243,Shaanxi
34.56602,110.09207,Shaanxi
36.59141,109.49303,Shaanxi
36.5793,110.01242,Shaanxi
36.87813,110.19375,Shaanxi
37.14258,109.67538,Shaanxi
36.86373,109.32897,Shaanxi
36.82235,108.76845,Shaanxi
36.92728,108.17587,Shaanxi
36.27673,109.3513,Shaanxi
35.98779,109.37976,Shaanxi
35.7619,109.43238,Shaanxi
36.05026,110.16899,Shaanxi
35.58432,109.84018,Shaanxi
35.57937,109.26291,Shaanxi
33.06784,107.03194,Shaanxi
32.99932,106.93624,Shaanxi
33.15665,107.33372,Shaanxi
33.22275,107.54565,Shaanxi
32.98306,107.76669,Shaanxi
33.15362,106.67314,Shaanxi
32.82962,106.2572,Shaanxi
33.32733,106.1566,Shaanxi
32.53666,107.89502,Shaanxi
33.61758,106.92076,Shaanxi
33.52449,107.9905,Shaanxi
38.27658,109.72126,Shaanxi
38.84239,110.49896,Shaanxi
39.02806,111.06764,Shaanxi
37.95871,109.29315,Shaanxi
37.59931,108.79568,Shaanxi
37.59454,107.60128,Shaanxi
37.50278,110.26317,Shaanxi
37.75484,110.18394,Shaanxi
38.01959,110.49136,Shaanxi
37.45224,110.73967,Shaanxi
37.0889,110.12114,Shaanxi
37.61075,110.03526,Shaanxi
32.6955,109.02697,Shaanxi
32.89314,108.50866,Shaanxi
33.03829,108.24843,Shaanxi
33.31049,108.31428,Shaanxi
32.52025,108.53419,Shaanxi
32.30715,108.90222,Shaanxi
32.38903,109.3618,Shaanxi
31.88376,109.52677,Shaanxi
32.83417,109.3652,Shaanxi
32.80906,110.11261,Shaanxi
33.86273,109.94107,Shaanxi
34.09081,110.14833,Shaanxi
33.69585,110.32721,Shaanxi
33.53112,110.88158,Shaanxi
33.53218,109.88193,Shaanxi
33.42337,109.15258,Shaanxi
33.68607,109.1142,Shaanxi
36.05709,103.82538,Gansu
36.06592,103.78576,Gansu
36.08842,103.6281,Gansu
36.10396,103.71878,Gansu
36.34578,102.85936,Gansu
36.3021,103.05664,Gansu
36.33216,103.94751,Gansu
35.84327,104.11261,Gansu
39.77201,98.29011,Gansu
38.52014,102.19409,Gansu
38.24704,101.973,Gansu
36.53454,104.1724,Gansu
36.72774,104.82503,Gansu
37.0354,105,Gansu
35.69291,105.05334,Gansu
37.18137,104.06312,Gansu
34.58088,105.72417,Gansu
34.57024,105.88965,Gansu
34.74981,106.13737,Gansu
34.85918,105.67566,Gansu
34.732,105.33564,Gansu
34.72134,104.89089,Gansu
34.98843,106.20577,Gansu
37.92818,102.64198,Gansu
38.62434,103.09366,Gansu
37.47013,102.89765,Gansu
36.97184,103.14178,Gansu
38.92967,100.47801,Gansu
38.24878,100.70132,Gansu
38.43064,100.81317,Gansu
39.15257,100.16449,Gansu
39.37772,99.81943,Gansu
38.78449,101.08861,Gansu
35.54258,106.67477,Gansu
35.33262,107.36775,Gansu
35.06541,107.62126,Gansu
35.30229,107.03536,Gansu
35.21756,106.65352,Gansu
35.20239,106.03666,Gansu
35.52223,105.73245,Gansu
39.74502,98.50801,Gansu
39.98593,98.90271,Gansu
40.52023,95.78238,Gansu
41.83333,95.70823,Gansu
39.63372,94.34023,Gansu
40.29176,97.04542,Gansu
40.14219,94.66197,Gansu
35.73062,107.65114,Gansu
36.01526,107.88248,Gansu
36.5685,107.30839,Gansu
36.4613,107.99016,Gansu
35.81927,108.01953,Gansu
35.4917,108.3601,Gansu
35.50223,107.92824,Gansu
35.67728,107.2006,Gansu
35.57934,104.61093,Gansu
35.21087,105.24219,Gansu
35.00391,104.6348,Gansu
35.13626,104.21502,Gansu
35.39509,103.85954,Gansu
34.84853,104.4717,Gansu
34.43811,104.03697,Gansu
33.39189,104.92667,Gansu
33.75062,105.74222,Gansu
32.94396,104.68343,Gansu
34.04735,104.39354,Gansu
33.32937,105.60855,Gansu
34.01085,105.30143,Gansu
34.18907,105.17844,Gansu
33.76884,106.08785,Gansu
33.909,106.30494,Gansu
35.6045,103.24317,Gansu
35.49157,102.99563,Gansu
35.36986,103.70889,Gansu
35.94173,103.31587,Gansu
35.481,103.56935,Gansu
35.42535,103.35143,Gansu
35.66376,103.38933,Gansu
35.71768,102.87581,Gansu
35.00019,102.91088,Gansu
34.69275,103.35362,Gansu
34.27015,102.84581,Gansu
33.78491,104.37155,Gansu
34.05587,103.22175,Gansu
33.9977,102.07226,Gansu
34.59103,102.48699,Gansu
35.20233,102.52158,Gansu
36.59976,101.80319,Qinghai
36.5866,101.77013,Qinghai
36.6283,101.76585,Qinghai
36.6502,101.76628,Qinghai
36.92694,101.68545,Qinghai
36.50087,101.57164,Qinghai
36.68246,101.25648,Qinghai
36.48209,102.40173,Qinghai
36.50029,102.10848,Qinghai
36.32026,102.83087,Qinghai
36.84406,101.95841,Qinghai
36.09493,102.26404,Qinghai
35.8508,102.4891,Qinghai
37.37615,101.62232,Qinghai
38.17709,100.25305,Qinghai
36.897,100.99504,Qinghai
37.32162,100.14682,Qinghai
35.5163,102.01954,Qinghai
35.93817,102.03102,Qinghai
35.03605,101.46594,Qinghai
34.73423,101.61647,Qinghai
36.283,100.62012,Qinghai
35.25386,100.57876,Qinghai
36.04004,101.4336,Qinghai
35.58868,99.98818,Qinghai
35.58688,100.7475,Qinghai
34.47733,100.23956,Qinghai
32.93269,100.7374,Qinghai
33.96921,99.90075,Qinghai
33.74924,99.65153,Qinghai
33.42928,101.48289,Qinghai
34.91508,98.20934,Qinghai
32.99336,97.00862,Qinghai
32.89295,95.30102,Qinghai
33.36823,97.10865,Qinghai
33.85203,95.61335,Qinghai
32.20295,96.48063,Qinghai
34.12639,95.79722,Qinghai
33.66033,90,Qinghai
37.36947,97.36087,Qinghai
36.92976,98.48003,Qinghai
36.30386,98.09531,Qinghai
37.30096,99.02293,Qinghai
38.73523,93.33135,Qinghai
37.85044,95.3621,Qinghai
38.25217,90.85742,Qinghai
38.47371,106.28847,Ningxia
38.49589,106.15652,Ningxia
38.47314,106.24284,Ningxia
38.27749,106.25318,Ningxia
38.55443,106.34985,Ningxia
38.10269,106.34005,Ningxia
39.01895,106.36803,Ningxia
39.23909,106.78132,Ningxia
38.9135,106.52306,Ningxia
37.98472,106.21251,Ningxia
37.42533,106.06243,Ningxia
37.78294,107.40789,Ningxia
36.98064,105.91448,Ningxia
38.02121,106.07875,Ningxia
36.00341,106.28779,Ningxia
35.96385,105.72911,Ningxia
35.41667,106.08383,Ningxia
35.49823,106.33067,Ningxia
35.8496,106.63808,Ningxia
37.51608,105.19009,Ningxia
37.49157,105.68518,Ningxia
36.56524,105.64359,Ningxia
43.79547,87.63356,Xinjiang
43.80095,87.59811,Xinjiang
43.84367,87.574,Xinjiang
43.83244,87.64248,Xinjiang
43.87711,87.42812,Xinjiang
42.91704,87.52683,Xinjiang
43.97374,87.65614,Xinjiang
43.47129,87.40931,Xinjiang
44.3287,84.88675,Xinjiang
45.60243,84.86782,Xinjiang
45.68734,85.13208,Xinjiang
46.08908,85.69377,Xinjiang
42.94244,89.18596,Xinjiang
42.86887,90.21341,Xinjiang
42.79181,88.65384,Xinjiang
42.82699,93.51465,Xinjiang
43.59848,93.01581,Xinjiang
43.25447,94.69742,Xinjiang
44.01437,87.26749,Xinjiang
44.15706,87.98738,Xinjiang
44.1916,86.89887,Xinjiang
44.30413,86.21421,Xinjiang
44.02197,89.59399,Xinjiang
44.00061,89.18076,Xinjiang
43.83464,90.28598,Xinjiang
44.85387,82.05112,Xinjiang
44.60055,82.89417,Xinjiang
44.96882,81.02478,Xinjiang
41.72643,86.17369,Xinjiang
41.77763,84.25191,Xinjiang
41.34392,86.26075,Xinjiang
39.02374,88.16728,Xinjiang
38.14538,85.52977,Xinjiang
42.0591,86.57425,Xinjiang
42.32266,86.38307,Xinjiang
42.26817,86.86397,Xinjiang
41.98009,86.63254,Xinjiang
39.48328,81.08432,Xinjiang
41.27706,80.23914,Xinjiang
41.71741,82.96212,Xinjiang
41.2216,82.78209,Xinjiang
41.54833,82.60912,Xinjiang
41.79685,81.87347,Xinjiang
41.21472,79.22457,Xinjiang
40.64451,80.37306,Xinjiang
40.50826,79.04681,Xinjiang
39.7161,76.16839,Xinjiang
39.14786,75.9474,Xinjiang
40.93704,78.44626,Xinjiang
39.71909,75.25841,Xinjiang
39.46772,75.99381,Xinjiang
38.95409,75.66298,Xinjiang
39.40134,76.04797,Xinjiang
38.92956,76.17561,Xinjiang
38.19174,77.27095,Xinjiang
38.41432,77.24629,Xinjiang
37.88299,77.41367,Xinjiang
38.90493,77.65273,Xinjiang
39.2333,76.77796,Xinjiang
39.48806,76.72379,Xinjiang
39.78519,78.54906,Xinjiang
37.77297,75.2247,Xinjiang
37.11178,79.91321,Xinjiang
36.57246,79.90141,Xinjiang
37.2775,79.72917,Xinjiang
37.62139,78.283,Xinjiang
37.0737,80.18889,Xinjiang
36.99846,80.81005,Xinjiang
36.85728,81.67712,Xinjiang
37.06419,82.69595,Xinjiang
43.9095,81.27725,Xinjiang
44.42689,84.90167,Xinjiang
43.97715,81.52732,Xinjiang
43.84072,81.15128,Xinjiang
44.05599,80.87899,Xinjiang
43.48257,82.23175,Xinjiang
43.42988,83.26157,Xinjiang
43.15724,81.13102,Xinjiang
43.21799,81.83603,Xinjiang
43.79904,82.5119,Xinjiang
46.75145,82.98703,Xinjiang
44.43556,84.67851,Xinjiang
46.52457,83.62822,Xinjiang
44.32628,85.61959,Xinjiang
45.93677,83.60621,Xinjiang
46.20109,82.98277,Xinjiang
46.79302,85.72856,Xinjiang
47.827,88.13243,Xinjiang
47.69989,86.86313,Xinjiang
46.99362,89.52553,Xinjiang
47.112,87.48677,Xinjiang
48.06069,86.4192,Xinjiang
46.67911,90.37558,Xinjiang
47.4431,85.8754,Xinjiang
